a47,a3,a2,a18,a5,a4,a46,a14,a45,a30,Class
3,3765.13,1249.65,6,3,3,4,3.831208,0.0,0.0,0
3,379.13,1.18,65,2,63,4,158.745519,0.0,0.0,0
3,127055.87,384.0,574,287,287,4,0.225249,0.0,0.0,0
3,176811.93,44193.08,8,4,4,4,2.444357,0.0,0.0,0
3,71.92,0.81,6,2,4,4,25.249478,0.0,0.0,0
3,311.68,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,3.72,0.0,2,1,1,4,5.672739,0.0,0.0,0
3,231004.67,25655.51,18,9,9,4,3.201143,0.0,0.0,0
436,270209.42,791.88,3,2,1,270,129.99916,8.0,8.0,0
456,1069510.72,3887.91,492,271,221,270,1.374156,5.0,5.0,0
119,201420.4,3061.78,4,3,1,270,7.799642,3.0,3.0,0
436,418607.98,0.0,2,1,1,270,3.696394,7.0,7.0,0
133,1295538.15,1162.67,2111,56,2052,286,3.979094,88.0,96.0,0
455,463865.48,10802.79,202,29,173,270,0.029789,10.0,10.0,0
436,340540.77,1138.91,435,220,215,287,36.349504,2.0,2.0,0
119,194620.42,1431.03,137,136,0,270,0.0,2.0,2.0,0
119,245486.98,1693.01,146,145,0,270,0.0,2.0,2.0,0
416,1535449.33,1307.12,2143,1153,990,270,1.126208,2.0,2.0,0
3,11.4,0.0,5,2,3,4,666.999528,0.0,0.0,0
308,229015.3,1568.6,147,146,0,270,0.0,1.0,1.0,0
226,376364.5,2548.73,152,137,15,270,0.661406,4.0,4.0,0
3,363622.93,40399.0,18,9,9,4,0.55659,0.0,0.0,0
3,11.28,0.0,5,2,3,4,666.999528,0.0,0.0,0
335,3615.4,1807.7,2,2,0,208,0.0,1.0,1.0,0
3,19.55,0.0,6,2,4,4,500.249528,0.0,0.0,0
119,226785.43,32397.92,8,7,0,270,0.0,2.0,2.0,0
25,1794671.48,2856.75,509,447,62,23,36.120051,42.0,42.0,0
308,204968.27,20496.83,11,10,0,270,0.0,2.0,2.0,0
3,750563.77,72766.15,16,8,8,4,195.966052,0.0,0.0,0
3,5.7,0.0,2,1,1,4,2.338847,0.0,0.0,0
3,20971.6,204.83,3,2,1,4,5.489559,0.0,0.0,0
3,67.88,0.0,5,1,4,4,25.249475,0.0,0.0,0
3,10.48,0.0,2,1,1,4,0.167342,0.0,0.0,0
3,47.32,0.0,2,1,1,4,0.2478,0.0,0.0,0
99,506653.62,60718.79,12,8,4,270,6.109021,2.0,2.0,0
3,974.25,0.0,2,1,1,4,0.167729,0.0,0.0,0
3,14.87,0.0,2,1,1,4,2.99938,0.0,0.0,0
3,229651.82,114784.56,4,2,2,4,0.600757,0.0,0.0,0
119,200117.2,22235.24,10,9,0,270,0.0,2.0,2.0,0
3,342098.38,68412.28,10,5,5,4,133.212531,0.0,0.0,0
3,467.77,201.15,6,2,4,4,25.249491,0.0,0.0,0
3,5.62,0.0,2,1,1,4,3.99838,0.0,0.0,0
3,40938.43,33.8,1946,1091,855,4,11.465795,0.0,0.0,0
413,641066.5,0.72,14,2,12,301,0.0,0.0,0.0,0
308,574144.57,1477.49,239,184,55,98,2.775678,2.0,2.0,0
3,288.02,0.0,2,1,1,4,0.128551,0.0,0.0,0
3,325.65,0.37,4,2,2,4,50.499508,0.0,0.0,0
3,35041.07,0.0,12,1,11,4,0.085469,0.0,0.0,0
400,165734.52,432.15,333,320,13,270,225.490801,5.0,5.0,0
3,245815.45,24578.25,19,10,9,4,0.733649,0.0,0.0,0
308,226785.43,1718.07,133,132,0,270,0.0,1.0,1.0,0
308,91893.15,5299.88,17,8,9,270,20.723688,2.0,2.0,0
308,600384.95,17994.65,46,33,13,270,0.516687,1.0,1.0,0
25,305832.32,76456.49,5,4,1,270,0.001174,9.0,9.0,0
3,18744.68,350.31,5,4,1,4,47.496128,0.0,0.0,0
3,328.53,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,5.1,0.0,2,1,1,4,0.161876,0.0,0.0,0
3,324.37,0.63,4,2,2,4,50.499508,0.0,0.0,0
3,76.25,0.14,6,3,3,4,33.666163,0.0,0.0,0
420,512418.98,5058.18,182,29,153,276,2.078134,36.0,37.0,0
3,6.32,1.71,3,2,1,4,54.249528,0.0,0.0,0
3,51.85,0.0,2,1,1,4,29.989496,0.0,0.0,0
3,65.4,10.53,5,2,3,4,33.666149,0.0,0.0,0
3,815513.72,22653.16,37,36,0,4,0.0,0.0,0.0,0
3,44999.98,14967.66,6,3,3,4,0.197847,0.0,0.0,0
3,27078.93,1933.24,28,14,14,4,36.644656,0.0,0.0,0
413,746905.82,2735.96,534,270,264,294,0.080314,0.0,0.0,0
308,874220.38,81748.14,24,10,14,270,1.813793,1.0,1.0,0
436,394869.38,6110.66,29,7,22,270,0.968031,11.0,11.0,0
11,501456.12,8031.31,16,10,6,270,1.82494,2.0,2.0,0
436,691592.55,71824.89,6,4,2,270,11.976251,9.0,9.0,0
308,128555.55,1325.31,98,97,0,270,0.0,4.0,4.0,0
3,5.08,0.68,5,2,3,4,666.999528,0.0,0.0,0
436,273908.25,1470.2,196,180,16,270,0.554504,6.0,6.0,0
3,327.13,0.84,4,2,2,4,50.499508,0.0,0.0,0
119,228989.5,1458.53,158,157,0,270,0.0,2.0,2.0,0
79,214063.48,202.15,1444,888,556,49,1.676901,5.0,5.0,0
119,201125.9,1621.98,125,124,0,270,0.0,2.0,2.0,0
204,249309.23,332.42,441,31,410,125,2.9e-05,23.0,23.0,0
202,507851.68,2626.05,517,78,438,123,17.591631,18.0,19.0,0
119,200107.02,8700.31,24,23,0,270,0.0,1.0,1.0,0
3,4.82,0.12,5,2,3,4,666.999528,0.0,0.0,0
452,1018988.67,3620.74,152,17,135,301,0.0,4.0,4.0,0
3,5.48,0.97,5,2,3,4,666.999528,0.0,0.0,0
308,740337.58,348282.62,4,2,2,189,2.622275,1.0,1.0,0
3,317.15,0.0,3,1,2,4,50.499508,0.0,0.0,0
243,184387.9,1150.64,22,9,13,98,10.350908,9.0,9.0,0
308,618965.75,3125.77,82,53,29,189,25.441379,30.0,30.0,0
119,200104.62,1177.09,171,170,0,270,0.0,2.0,2.0,0
3,324.32,1.46,4,2,2,4,50.499508,0.0,0.0,0
33,278217.7,0.0,13,1,12,26,0.0075,1.0,1.0,0
3,145351.02,5380.55,54,27,27,4,4.59995,0.0,0.0,0
308,82747.73,5752.11,4,3,1,270,0.840469,1.0,1.0,0
450,1451440.63,2715.33,1004,520,484,270,6.785205,4.0,4.0,0
3,33163.98,2537.12,25,13,12,4,9.315183,0.0,0.0,0
436,387466.15,22478.33,10,4,6,270,0.584232,7.0,7.0,0
3,137510.0,5085.98,54,27,27,4,0.275222,0.0,0.0,0
401,901985.4,1341.8,562,559,3,270,2.243333,17.0,17.0,0
3,325.98,0.0,4,2,2,4,50.499487,0.0,0.0,0
119,198935.72,1381.5,145,144,0,270,0.0,2.0,2.0,0
349,34480.37,3.45,10000,9999,0,294,0.0,16.0,17.0,0
3,273.17,0.0,2,1,1,4,1.097939,0.0,0.0,0
3,37423.98,9333.38,8,4,4,4,18.483646,0.0,0.0,0
3,19464.45,9419.17,4,2,2,4,2.115,0.0,0.0,0
201,60433.65,5.8,13900,4,9996,122,0.0,1.0,1.0,0
3,437.97,55.55,4,2,2,4,0.493998,0.0,0.0,0
3,420948.77,3064.59,260,133,127,4,52.854615,0.0,0.0,0
3,26.02,0.0,2,1,1,4,0.9978,0.0,0.0,0
3,585477.82,46309.9,25,12,13,4,1.412847,0.0,0.0,0
3,361441.22,17905.07,35,20,15,4,3.852752,0.0,0.0,0
3,8.35,0.39,6,2,4,4,500.249528,0.0,0.0,0
3,154339.92,4691.8,45,23,22,4,3.210839,0.0,0.0,0
259,358156.12,57684.54,10,6,4,17,0.856908,4.0,4.0,0
119,226778.27,11338.91,21,20,0,270,0.0,2.0,2.0,0
436,215965.8,3702.13,10,4,6,39,7.016667,9.0,9.0,0
3,8635.58,4313.57,4,2,2,4,6.670533,0.0,0.0,0
3,1.58,0.0,2,1,1,4,2.99916,0.0,0.0,0
3,103668.65,34554.29,6,3,3,4,2.665972,0.0,0.0,0
119,198944.6,1507.16,133,132,0,270,0.0,2.0,2.0,0
3,226751.15,14171.95,17,16,0,4,0.0,0.0,0.0,0
119,244627.97,3057.85,81,80,0,270,0.0,2.0,2.0,0
3,182.85,0.0,2,1,1,4,19.99958,0.0,0.0,0
3,75.75,0.28,6,2,4,4,25.249496,0.0,0.0,0
119,319318.32,2233.0,144,143,0,270,0.0,4.0,4.0,0
3,21.83,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,2.73,0.0,2,1,1,4,21.99938,0.0,0.0,0
3,5.95,0.0,2,1,1,4,0.992028,0.0,0.0,0
308,262236.1,21641.61,13,7,6,270,7.40781,2.0,2.0,0
276,622342.07,10478.08,2388,9,1199,170,2.05669,4.0,4.0,0
3,327.38,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,300273.18,73838.8,10,4,6,4,0.226136,0.0,0.0,0
3,306421.78,61284.36,6,5,0,4,0.0,0.0,0.0,0
308,201108.87,4676.95,44,43,0,270,0.0,1.0,1.0,0
419,692744.43,131018.15,8,3,5,237,6.09904,9.0,10.0,0
3,332.73,0.82,5,2,3,4,33.666165,0.0,0.0,0
3,72.88,0.42,5,2,3,4,33.666151,0.0,0.0,0
3,314010.37,16521.77,38,19,19,4,9.88636,0.0,0.0,0
119,291445.03,2350.36,125,124,0,270,0.0,2.0,2.0,0
3,898706.45,179256.77,13,5,8,4,0.337954,0.0,0.0,0
401,597088.8,15464.79,54,36,18,287,16.445984,10.0,10.0,0
3,62.72,0.0,4,1,3,4,33.666149,0.0,0.0,0
436,263742.08,12.77,9,3,6,189,33.499492,7.0,7.0,0
3,920276.75,111503.27,25,8,17,4,0.773151,0.0,0.0,0
3,328322.33,36472.66,17,9,8,4,19.089324,0.0,0.0,0
389,556207.33,2656.07,163,52,111,250,2.51964,37.0,37.0,0
257,1418597.22,527.67,5136,2629,2507,270,17.683953,1.0,1.0,0
3,63.8,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,1011246.63,196411.45,7,4,3,4,0.569584,0.0,0.0,0
3,74.55,0.43,5,2,3,4,33.666152,0.0,0.0,0
3,333.38,0.0,4,2,2,4,50.499487,0.0,0.0,0
3,88801.37,44398.73,4,2,2,4,0.274498,0.0,0.0,0
3,329.92,0.82,4,2,2,4,50.499487,0.0,0.0,0
436,1002326.87,34430.61,39,27,12,270,0.768884,8.0,8.0,0
308,159928.8,1738.36,93,92,0,270,0.0,1.0,1.0,0
3,9.7,0.35,5,2,3,4,666.999528,0.0,0.0,0
3,887485.73,3993.22,440,221,219,4,3.122338,0.0,0.0,0
3,314.92,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,330.08,0.82,5,2,3,4,33.666165,0.0,0.0,0
202,322893.02,4174.68,8,4,4,270,4.520327,14.0,14.0,0
3,9.72,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,68.47,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,132990.6,18998.66,8,7,0,270,0.0,1.0,1.0,0
3,327.55,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,2853.63,0.0,4,1,3,4,3.700469,0.0,0.0,0
3,69.68,0.0,4,1,3,4,33.666149,0.0,0.0,0
216,962301.18,8040.84,203,98,105,134,108.125875,24.0,24.0,0
79,112229.12,4645.74,37,12,25,49,9.835645,4.0,4.0,0
3,76400.45,10900.63,14,7,7,4,8.870245,0.0,0.0,0
119,291477.57,2724.09,108,107,0,270,0.0,4.0,4.0,0
436,501115.58,57.79,10000,5093,4907,270,4.113595,9.0,9.0,0
181,1114801.93,8276.85,287,47,238,13,10.737502,62.0,66.0,0
154,330290.9,16149.41,41,13,28,98,0.989628,22.0,22.0,0
3,192361.32,14787.26,25,13,12,4,11.448656,0.0,0.0,0
308,142017.28,0.0,2,1,1,270,0.499559,1.0,1.0,0
3,184488.8,28924.42,11,6,5,4,0.99722,0.0,0.0,0
308,256967.4,1553.7,68,54,14,270,3.460489,1.0,1.0,0
436,478926.53,396.0,3,2,1,270,3.0,8.0,8.0,0
3,81173.75,1257.18,125,64,61,4,9.764575,0.0,0.0,0
308,815602.62,26919.57,17,9,8,189,15.360732,1.0,1.0,0
3,325.73,5.37,4,2,2,4,50.499487,0.0,0.0,0
119,228993.17,2489.06,93,92,0,270,0.0,3.0,3.0,0
436,0.0,0.0,1,1,0,270,0.0,11.0,11.0,0
3,385.6,0.0,2,1,1,4,0.998939,0.0,0.0,0
119,611399.38,13942.91,49,35,14,270,0.393266,4.0,4.0,0
3,71.13,0.0,5,2,3,4,33.666148,0.0,0.0,0
119,291487.33,1868.51,157,156,0,270,0.0,4.0,4.0,0
3,60496.52,12099.3,6,5,0,4,0.0,0.0,0.0,0
3,326.25,0.33,4,2,2,4,50.499508,0.0,0.0,0
3,1257613.95,5162.19,444,243,201,4,605.802673,0.0,0.0,0
3,73.82,0.27,5,2,3,4,33.666159,0.0,0.0,0
3,10.48,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,326.47,0.17,4,2,2,4,50.499508,0.0,0.0,0
119,418969.92,1790.47,235,234,0,270,0.0,3.0,3.0,0
3,1590.68,0.0,2,1,0,4,0.0,0.0,0.0,0
3,50966.1,3976.26,17,9,8,4,8.191041,0.0,0.0,0
3,674009.0,133946.24,14,5,9,4,1.10466,0.0,0.0,0
3,325.48,0.21,4,2,2,4,50.499487,0.0,0.0,0
119,256859.13,378.29,680,679,0,270,0.0,2.0,2.0,0
3,258116.58,2538.83,202,101,101,4,0.321432,0.0,0.0,0
465,157290.82,270.5,683,486,197,270,32.110129,3.0,3.0,0
308,740334.43,81730.59,13,8,5,189,12.397198,1.0,1.0,0
3,14937.3,1136.78,24,13,11,4,0.468498,0.0,0.0,0
308,125870.32,1800.37,83,40,43,270,6.426148,1.0,1.0,0
119,319329.77,6652.7,49,48,0,270,0.0,2.0,2.0,0
119,229032.17,1537.13,150,149,0,270,0.0,2.0,2.0,0
308,346113.5,50038.99,11,5,6,189,4.144028,6.0,6.0,0
3,20.78,0.0,2,1,1,4,1.00298,0.0,0.0,0
3,46.17,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,18.73,0.0,2,1,1,4,3.159636,0.0,0.0,0
3,5.35,0.74,5,2,3,4,666.999528,0.0,0.0,0
435,141053.67,1234.42,27,13,14,250,46.148823,14.0,14.0,0
3,568.07,0.0,2,1,1,4,4.49938,0.0,0.0,0
3,129799.92,43261.07,6,3,3,4,121.664563,0.0,0.0,0
439,311725.15,31.18,10000,9999,0,270,0.0,10.0,10.0,0
358,322522.95,11111.5,52,22,30,189,0.166915,6.0,6.0,0
3,2.4,0.0,2,1,1,4,21.99938,0.0,0.0,0
3,332.77,0.0,2,1,1,4,0.062387,0.0,0.0,0
3,751.2,0.0,2,1,1,4,0.778718,0.0,0.0,0
189,55360.98,0.0,10000,1,9999,294,4.931995,36.0,36.0,0
3,668995.4,803.47,1612,808,804,4,1.782796,0.0,0.0,0
308,372441.2,1626.06,230,215,15,270,1.849784,1.0,1.0,0
119,209230.4,1223.57,172,171,0,270,0.0,3.0,3.0,0
368,738938.62,9702.78,82,16,66,215,0.768553,83.0,84.0,0
3,317.3,0.0,3,1,2,4,50.499508,0.0,0.0,0
12,982426.5,5243.69,398,106,292,78,4.61038,109.0,120.0,0
3,56.32,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,2.6,0.0,2,1,1,4,2.883053,0.0,0.0,0
3,7.35,0.52,5,2,3,4,666.999528,0.0,0.0,0
222,541815.33,6447.76,87,43,44,139,15.399772,7.0,7.0,0
3,325.27,0.33,4,2,2,4,50.499508,0.0,0.0,0
3,309.73,0.0,3,1,2,4,50.499508,0.0,0.0,0
202,843497.63,15720.54,80,40,40,123,50.844637,6.0,6.0,0
263,49625.12,23.82,11,2,9,160,0.341926,1.0,1.0,0
3,326.13,0.03,5,3,2,4,50.499508,0.0,0.0,0
3,68.98,0.73,12,2,10,4,10.099462,0.0,0.0,0
3,280.95,0.0,2,1,1,4,6.39938,0.0,0.0,0
3,21.3,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,74.48,0.04,5,2,3,4,33.666163,0.0,0.0,0
3,327.13,0.3,5,2,3,4,33.666171,0.0,0.0,0
3,82787.32,13793.09,11,6,5,4,6.752266,0.0,0.0,0
3,498256.47,18633.46,41,20,21,4,123.780506,0.0,0.0,0
308,80594.87,2694.86,17,9,8,123,0.989884,2.0,2.0,0
226,382590.08,4755.44,93,57,36,270,0.660712,3.0,3.0,0
257,0.0,0.0,1,1,0,270,0.0,5.0,5.0,0
257,0.0,0.0,1,1,0,270,0.0,5.0,5.0,0
119,319307.7,4695.7,69,68,0,270,0.0,2.0,2.0,0
11,257022.97,1133.48,121,107,14,270,478.714007,1.0,1.0,0
3,324.32,0.92,4,2,2,4,50.499508,0.0,0.0,0
308,1028223.27,48019.41,30,20,10,189,38.846694,1.0,1.0,0
3,5.7,0.0,2,1,1,4,0.082147,0.0,0.0,0
3,9.42,0.07,6,2,4,4,500.249528,0.0,0.0,0
436,628523.6,125704.72,5,5,0,270,0.0,7.0,7.0,0
257,619849.82,8570.37,35,31,4,270,372.023677,9.0,9.0,0
436,793491.68,2127.67,381,341,40,189,7.33078,10.0,10.0,0
420,28.3,0.0,7,1,6,276,0.320956,1.0,1.0,0
3,326.48,1.24,5,2,3,4,33.666171,0.0,0.0,0
134,803222.32,14955.28,16,6,10,86,0.928332,5.0,7.0,0
3,66.82,0.0,4,1,3,4,33.666149,0.0,0.0,0
257,412324.93,14218.1,29,29,0,270,0.0,21.0,21.0,0
3,55823.7,4207.66,13,8,5,4,3.582671,0.0,0.0,0
308,1012331.27,3078.05,700,103,597,221,0.775513,89.0,91.0,0
3,89.1,0.0,2,1,1,4,1.012037,0.0,0.0,0
3,3.35,0.0,2,1,1,4,2.987028,0.0,0.0,0
3,20.25,0.0,7,1,6,4,16.832787,0.0,0.0,0
3,11.77,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,498256.47,18633.46,41,20,21,4,123.780506,0.0,0.0,0
308,80594.87,2694.86,17,9,8,123,0.989884,2.0,2.0,0
416,382590.08,4755.44,93,57,36,270,0.660712,3.0,3.0,0
257,0.0,0.0,1,1,0,270,0.0,5.0,5.0,0
257,0.0,0.0,1,1,0,270,0.0,5.0,5.0,0
308,319307.7,4695.7,69,68,0,270,0.0,2.0,2.0,0
11,257022.97,1133.48,121,107,14,270,478.714007,1.0,1.0,0
3,324.32,0.92,4,2,2,4,50.499508,0.0,0.0,0
308,1028223.27,48019.41,30,20,10,189,38.846694,1.0,1.0,0
3,5.7,0.0,2,1,1,4,0.082147,0.0,0.0,0
3,9.42,0.07,6,2,4,4,500.249528,0.0,0.0,0
257,628523.6,125704.72,5,5,0,270,0.0,7.0,7.0,0
150,619849.82,8570.37,35,31,4,270,372.023677,9.0,9.0,0
440,793491.68,2127.67,381,341,40,294,7.33078,10.0,10.0,0
420,28.3,0.0,7,1,6,276,0.320956,1.0,1.0,0
3,326.48,1.24,5,2,3,4,33.666171,0.0,0.0,0
134,803222.32,14955.28,16,6,10,11,0.928332,5.0,7.0,0
3,66.82,0.0,4,1,3,4,33.666149,0.0,0.0,0
119,412324.93,14218.1,29,29,0,270,0.0,21.0,21.0,0
3,55823.7,4207.66,13,8,5,4,3.582671,0.0,0.0,0
308,1012331.27,3078.05,700,103,597,221,0.775513,89.0,91.0,0
3,89.1,0.0,2,1,1,4,1.012037,0.0,0.0,0
3,3.35,0.0,2,1,1,4,2.987028,0.0,0.0,0
3,20.25,0.0,7,1,6,4,16.832787,0.0,0.0,0
3,11.77,0.0,5,2,3,4,666.999528,0.0,0.0,0
243,988908.52,4005.52,297,96,201,98,0.674853,53.0,54.0,0
3,285115.22,56995.6,10,5,5,4,30.871443,0.0,0.0,0
3,5272.57,2636.28,3,2,0,4,0.0,0.0,0.0,0
127,511290.38,5591.96,66,21,45,242,0.67335,20.0,20.0,0
119,436853.67,395.69,1131,1029,102,270,17.355156,7.0,7.0,0
3,304.58,0.0,4,1,3,4,33.666171,0.0,0.0,0
3,9.63,0.0,6,2,4,4,500.249528,0.0,0.0,0
3,8.25,0.42,6,2,4,4,500.249528,0.0,0.0,0
3,70.13,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,286442.25,491.61,399,199,200,189,0.212653,14.0,14.0,0
3,64843.1,342.39,16,3,13,4,2.987122,0.0,0.0,0
3,3.52,0.07,5,2,3,4,666.999528,0.0,0.0,0
3,6.9,0.51,6,2,4,4,500.249528,0.0,0.0,0
119,198932.2,28418.89,8,7,0,270,0.0,1.0,1.0,0
3,328.15,0.0,3,1,2,4,50.499487,0.0,0.0,0
3,19539.48,4849.47,8,4,4,4,5.706817,0.0,0.0,0
3,1.0,0.0,2,1,1,4,1.14626,0.0,0.0,0
3,990.03,464.38,4,2,2,4,0.197284,0.0,0.0,0
3,330.08,0.82,4,2,2,4,50.499487,0.0,0.0,0
3,141602.6,3038.49,5,2,3,4,7.816219,0.0,0.0,0
349,1077405.07,14992.81,155,44,111,220,2.723937,13.0,13.0,0
202,1393223.92,887.86,1443,754,689,123,1.520558,23.0,23.0,0
80,1146326.33,1282.61,910,780,130,294,2.22953,9.0,9.0,0
281,303102.97,10168.41,32,29,3,71,3.989862,13.0,13.0,0
3,22.87,0.0,2,1,1,4,0.159761,0.0,0.0,0
47,141742.03,6162.7,24,23,0,270,0.0,2.0,2.0,0
308,201173.6,9144.25,23,22,0,270,0.0,2.0,2.0,0
3,328.03,0.0,3,1,2,4,50.499487,0.0,0.0,0
308,425956.23,26622.26,17,16,0,270,0.0,2.0,2.0,0
119,378138.72,15381.55,24,8,16,189,2.433125,8.0,8.0,0
3,321.7,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,9.03,0.0,2,1,1,4,2.426129,0.0,0.0,0
336,218439.35,4773.83,90,45,45,210,1.069182,1.0,1.0,0
3,325.48,0.24,4,2,2,4,50.499487,0.0,0.0,0
326,859710.0,10563.11,109,20,89,39,0.864864,46.0,48.0,0
3,7.88,0.51,5,2,3,4,666.999528,0.0,0.0,0
3,2.87,0.0,2,1,1,4,0.099376,0.0,0.0,0
3,305.8,0.0,2,1,1,4,0.04938,0.0,0.0,0
3,361103.55,40069.08,17,9,8,4,0.263985,0.0,0.0,0
3,5.8,0.0,2,1,1,4,0.099528,0.0,0.0,0
343,672137.4,1572.41,140,118,22,178,1131.199345,4.0,4.0,0
154,943339.32,12062.56,146,69,77,98,0.122955,44.0,44.0,0
119,314177.05,2839.59,6,3,3,270,27.032597,5.0,5.0,0
3,920078.93,27519.99,60,30,30,4,6.327949,0.0,0.0,0
308,564120.9,25645.92,33,12,21,230,0.21174,10.0,10.0,0
3,276.62,0.0,2,1,1,4,0.254619,0.0,0.0,0
330,584627.13,2437.79,288,222,66,270,0.753968,12.0,12.0,0
3,73081.1,6085.99,24,12,12,4,18.365975,0.0,0.0,0
3,328.15,0.06,4,2,2,4,50.499487,0.0,0.0,0
3,13.23,0.03,5,2,3,4,666.999528,0.0,0.0,0
3,410650.88,21610.71,37,19,18,4,0.707156,0.0,0.0,0
3,18450.17,3070.14,12,6,6,4,0.290154,0.0,0.0,0
3,20400.7,10182.98,4,2,2,4,0.305625,0.0,0.0,0
3,83826.17,11967.99,14,7,7,4,5.066455,0.0,0.0,0
3,20.18,0.03,5,2,3,4,666.999528,0.0,0.0,0
3,325.1,0.5,5,2,3,4,33.666171,0.0,0.0,0
3,900000.88,32066.36,54,28,26,4,2.276186,0.0,0.0,0
308,319321.53,2383.0,135,134,0,270,0.0,4.0,4.0,0
154,1134563.5,3174.58,377,151,226,189,9.322676,50.0,50.0,0
3,43436.53,4822.9,18,9,9,4,138.751096,0.0,0.0,0
3,322.47,0.48,5,3,2,4,50.499508,0.0,0.0,0
365,593349.17,17943.66,75,9,65,260,0.237008,22.0,25.0,0
308,97609.33,12201.17,9,8,0,270,0.0,2.0,2.0,0
3,364.87,0.0,2,1,1,4,0.258642,0.0,0.0,0
3,66.87,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,118442.8,9865.18,24,12,12,4,5.400921,0.0,0.0,0
3,8.22,0.0,2,1,0,4,0.0,0.0,0.0,0
3,712311.78,3226.94,397,220,177,4,2.121669,0.0,0.0,0
3,53.6,0.0,2,1,1,4,0.099496,0.0,0.0,0
268,1072012.07,8902.85,79,28,51,167,337.558039,26.0,26.0,0
3,34966.05,11651.26,6,3,3,4,58.332611,0.0,0.0,0
3,329.37,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,71.18,0.0,5,2,3,4,33.666148,0.0,0.0,0
3,20.95,0.0,2,1,1,4,10.99938,0.0,0.0,0
3,3188.0,797.0,5,4,0,4,0.0,0.0,0.0,0
260,318226.72,7120.41,50,30,20,189,2.977908,5.0,5.0,0
308,291413.78,2469.61,119,118,0,270,0.0,4.0,4.0,0
3,78586.13,19642.5,8,4,4,4,15.449262,0.0,0.0,0
3,76.63,0.0,5,2,3,4,33.666159,0.0,0.0,0
202,332260.65,7560.42,28,4,24,123,0.504006,6.0,6.0,0
223,169660.38,8.65,10000,7,9993,140,0.0,1.0,1.0,0
3,322.12,0.0,3,1,2,4,50.499508,0.0,0.0,0
3,8.67,0.66,5,2,3,4,666.999528,0.0,0.0,0
3,49.32,0.0,3,1,2,4,50.499475,0.0,0.0,0
3,168569.23,20.6,10000,5142,4858,4,0.141071,0.0,0.0,0
3,570913.38,1297.21,134,66,68,4,7.647553,0.0,0.0,0
3,66.47,0.0,4,1,3,4,33.666149,0.0,0.0,0
308,350143.3,2038.88,228,171,57,270,3.532704,1.0,1.0,0
3,8.72,0.0,6,2,4,4,500.249528,0.0,0.0,0
3,71.38,0.0,4,1,3,4,33.666149,0.0,0.0,0
134,725353.58,14116.14,14,6,8,203,26.72625,15.0,16.0,0
80,505648.85,1039.33,962,483,479,270,0.268005,1.0,1.0,0
223,282885.17,10212.54,13,5,8,140,0.50831,4.0,4.0,0
3,1355183.82,103823.58,10,4,6,4,0.616198,0.0,0.0,0
3,325.23,0.63,4,2,2,4,50.499508,0.0,0.0,0
3,286741.15,95146.07,9,3,6,4,5.115166,0.0,0.0,0
3,26737.83,1601.46,32,16,16,4,1.515665,0.0,0.0,0
3,31454.52,5238.78,11,6,5,4,34.064295,0.0,0.0,0
3,7.98,0.0,5,2,3,4,666.999528,0.0,0.0,0
3,70.65,0.33,5,2,3,4,33.666149,0.0,0.0,0
202,327531.52,0.0,3,1,2,123,0.000238,1.0,1.0,0
3,66.78,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,73.22,0.52,5,2,3,4,33.666149,0.0,0.0,0
3,418136.47,24586.57,34,17,17,4,0.150882,0.0,0.0,0
3,76245.58,10124.36,7,4,3,4,26.763021,0.0,0.0,0
3,4.57,0.0,2,1,1,4,0.062365,0.0,0.0,0
3,26537.83,0.0,3,1,2,4,2.99752,0.0,0.0,0
3,20782.1,322.17,23,9,14,4,4.034428,0.0,0.0,0
308,336411.32,17342.81,27,17,10,270,0.825745,2.0,2.0,0
216,993807.68,25099.97,75,38,37,134,58.205223,5.0,5.0,0
3,241553.23,8205.72,21,12,9,4,10.366533,0.0,0.0,0
47,244653.68,2844.81,87,86,0,270,0.0,4.0,4.0,0
401,1018398.57,21174.68,96,48,48,263,1.765778,2.0,2.0,0
243,1300238.5,5739.43,220,41,179,105,0.796748,153.0,171.0,0
3,68.65,0.0,4,1,3,4,33.666149,0.0,0.0,0
3,321818.53,1404.93,417,226,191,4,0.376196,0.0,0.0,0
308,347171.28,1817.65,192,191,0,270,0.0,2.0,2.0,0
3,325.12,0.16,6,2,4,4,25.249491,0.0,0.0,0
3,11607.95,3786.61,6,3,3,4,0.243771,0.0,0.0,0
